,CustomerID,R,RC,F,FC,M,MC,Score,Segment
3271,14400,141,2,26,0,559.7,0,2,Low
3272,12405,149,2,54,0,1710.3900000000006,0,2,Low
3273,14265,110,2,31,0,530.18,0,2,Low
3274,14847,149,2,13,0,309.4,0,2,Low
3275,16488,115,2,31,0,492.19999999999993,0,2,Low
3276,15256,149,2,6,0,98.45,0,2,Low
3277,13933,110,2,23,0,608.7899999999998,0,2,Low
3278,15306,123,2,58,0,1174.3499999999997,0,2,Low
3279,17266,148,2,80,0,310.63999999999993,0,2,Low
3280,17948,148,2,1,0,358.56000000000006,0,2,Low
3281,15004,148,2,158,0,1246.3199999999995,0,2,Low
3282,14722,148,2,29,0,187.91999999999996,0,2,Low
3283,13507,108,2,162,0,2479.159999999999,0,2,Low
3284,13967,146,2,2,0,80.7,0,2,Low
3285,16054,146,2,70,0,783.8999999999999,0,2,Low
3286,12833,146,2,24,0,417.37999999999994,0,2,Low
3287,17984,146,2,48,0,152.68000000000006,0,2,Low
3288,17448,145,2,1,0,-4287.63,0,2,Low
3289,15369,145,2,1,0,-1592.49,0,2,Low
3290,13154,145,2,1,0,-611.86,0,2,Low
3291,14029,145,2,15,0,467.65999999999997,0,2,Low
3292,14117,144,2,3,0,90.0,0,2,Low
3293,17065,144,2,1,0,-112.35,0,2,Low
3294,12560,101,2,111,0,2101.3900000000003,0,2,Low
3295,12521,143,2,38,0,599.6800000000001,0,2,Low
3296,17866,143,2,10,0,325.7,0,2,Low
3297,15802,143,2,3,0,-451.42,0,2,Low
3298,17229,143,2,47,0,318.76000000000005,0,2,Low
3299,17962,143,2,35,0,102.82999999999998,0,2,Low
3300,16149,143,2,18,0,280.52000000000004,0,2,Low
3301,14259,142,2,5,0,120.0,0,2,Low
3302,18143,117,2,61,0,1000.1599999999997,0,2,Low
3303,17935,139,2,29,0,145.79,0,2,Low
3304,14517,142,2,18,0,330.45,0,2,Low
3305,17694,142,2,15,0,283.12000000000006,0,2,Low
3306,17660,142,2,45,0,196.0,0,2,Low
3307,16041,90,2,6,0,3166.4,0,2,Low
3308,15623,141,2,19,0,301.03,0,2,Low
3309,15829,141,2,51,0,636.14,0,2,Low
3310,15232,114,2,31,0,612.0600000000001,0,2,Low
3311,18262,141,2,13,0,149.48,0,2,Low
3312,16305,139,2,22,0,361.2199999999999,0,2,Low
3313,12864,139,2,3,0,147.12,0,2,Low
3314,17703,110,2,55,0,798.7399999999999,0,2,Low
3315,13116,118,2,31,0,485.19000000000005,0,2,Low
3316,17649,135,2,53,0,861.74,0,2,Low
3317,16178,139,2,8,0,197.90000000000003,0,2,Low
3318,17040,138,2,15,0,449.7299999999999,0,2,Low
3319,14100,138,2,26,0,194.9,0,2,Low
3320,13296,138,2,5,0,87.4,0,2,Low
3321,17693,137,2,18,0,187.02,0,2,Low
3322,15372,138,2,27,0,2007.4,0,2,Low
3323,13194,136,2,3,0,60.7,0,2,Low
3324,16447,136,2,36,0,259.0099999999998,0,2,Low
3325,12397,136,2,126,0,2409.9000000000005,0,2,Low
3326,14331,136,2,28,0,462.65999999999997,0,2,Low
3327,15261,136,2,19,0,254.82000000000002,0,2,Low
3328,18268,134,2,2,0,0.0,0,2,Low
3329,12453,135,2,43,0,707.0899999999999,0,2,Low
3330,15639,135,2,25,0,425.31999999999994,0,2,Low
3331,15118,135,2,1,0,244.8,0,2,Low
3332,15746,135,2,29,0,182.95999999999998,0,2,Low
3333,12743,135,2,134,0,546.4299999999997,0,2,Low
3334,15942,134,2,14,0,337.43999999999994,0,2,Low
3335,14143,134,2,7,0,115.8,0,2,Low
3336,15120,134,2,22,0,343.8199999999999,0,2,Low
3337,16147,134,2,22,0,375.0,0,2,Low
3338,15149,134,2,23,0,520.8,0,2,Low
3339,18081,113,2,17,0,343.45,0,2,Low
3340,12716,134,2,69,0,1053.4899999999996,0,2,Low
3341,15776,134,2,18,0,241.62000000000003,0,2,Low
3342,13106,134,2,2,0,59.5,0,2,Low
3343,14885,132,2,15,0,765.3199999999999,0,2,Low
3344,15438,132,2,25,0,156.57999999999998,0,2,Low
3345,12828,113,2,56,0,1018.7100000000003,0,2,Low
3346,13023,183,2,40,0,689.9000000000001,0,2,Low
3347,15342,117,2,26,0,391.75999999999993,0,2,Low
3348,16302,108,2,12,0,212.82,0,2,Low
3349,18282,93,2,13,0,176.59999999999997,0,2,Low
3350,14079,155,2,12,0,375.09999999999997,0,2,Low
3351,17298,102,2,30,0,498.42,0,2,Low
3352,15198,123,2,10,0,193.64,0,2,Low
3353,17331,124,2,1,0,175.2,0,2,Low
3354,15247,93,2,6,0,356.0,0,2,Low
3355,13355,93,2,32,0,674.7,0,2,Low
3356,16053,93,2,84,0,1511.9499999999996,0,2,Low
3357,15683,118,2,10,0,193.75,0,2,Low
3358,14301,108,2,16,0,632.04,0,2,Low
3359,14658,118,2,29,0,247.14999999999998,0,2,Low
3360,13621,117,2,19,0,213.85,0,2,Low
3361,16272,117,2,25,0,411.7000000000001,0,2,Low
3362,17958,117,2,7,0,508.4599999999999,0,2,Low
3363,16961,117,2,14,0,234.17,0,2,Low
3364,16902,117,2,44,0,1706.88,0,2,Low
3365,15480,117,2,45,0,905.5,0,2,Low
3366,15315,107,2,38,0,551.54,0,2,Low
3367,15653,116,2,6,0,877.4399999999999,0,2,Low
3368,17637,116,2,35,0,547.06,0,2,Low
3369,12641,116,2,10,0,185.9,0,2,Low
3370,13470,116,2,10,0,165.0,0,2,Low
3371,15541,115,2,29,0,85.13000000000002,0,2,Low
3372,16706,115,2,123,0,531.35,0,2,Low
3373,17070,115,2,64,0,312.13999999999993,0,2,Low
3374,12688,114,2,171,0,4873.810000000005,0,2,Low
3375,12729,114,2,26,0,453.0100000000001,0,2,Low
3376,12962,114,2,16,0,266.39000000000004,0,2,Low
3377,13273,114,2,16,0,138.97999999999996,0,2,Low
3378,15472,114,2,76,0,371.56,0,2,Low
3379,16582,114,2,6,0,313.61999999999995,0,2,Low
3380,17747,101,2,2,0,64.65,0,2,Low
3381,15396,113,2,14,0,288.17999999999995,0,2,Low
3382,12418,113,2,34,0,668.5799999999997,0,2,Low
3383,16828,113,2,8,0,128.5,0,2,Low
3384,14772,113,2,9,0,139.26,0,2,Low
3385,12968,113,2,5,0,135.95,0,2,Low
3386,14566,111,2,4,0,1432.0,0,2,Low
3387,16536,108,2,56,0,539.02,0,2,Low
3388,15313,111,2,1,0,52.0,0,2,Low
3389,16555,110,2,17,0,285.89,0,2,Low
3390,16952,110,2,16,0,167.61,0,2,Low
3391,14523,109,2,12,0,241.09000000000003,0,2,Low
3392,16968,108,2,31,0,439.4300000000001,0,2,Low
3393,16723,92,2,43,0,589.15,0,2,Low
3394,13411,108,2,18,0,213.55000000000004,0,2,Low
3395,16340,108,2,153,0,549.0699999999998,0,2,Low
3396,14196,107,2,6,0,335.52,0,2,Low
3397,15263,107,2,12,0,156.50999999999996,0,2,Low
3398,14314,107,2,8,0,120.0,0,2,Low
3399,16093,107,2,1,0,17.0,0,2,Low
3400,17844,107,2,5,0,51.56,0,2,Low
3401,14687,107,2,15,0,628.3799999999999,0,2,Low
3402,14050,107,2,54,0,746.3600000000001,0,2,Low
3403,16429,107,2,2,0,284.55,0,2,Low
3404,14055,107,2,10,0,725.6400000000001,0,2,Low
3405,12715,107,2,21,0,353.85999999999996,0,2,Low
3406,15663,107,2,9,0,138.14000000000001,0,2,Low
3407,18200,106,2,32,0,163.8,0,2,Low
3408,16641,106,2,12,0,231.10000000000002,0,2,Low
3409,15074,106,2,42,0,748.8700000000002,0,2,Low
3410,12492,106,2,20,0,263.21,0,2,Low
3411,15325,104,2,49,0,162.2899999999999,0,2,Low
3412,13778,104,2,9,0,178.7,0,2,Low
3413,14869,104,2,72,0,721.95,0,2,Low
3414,14108,90,2,35,0,594.1600000000001,0,2,Low
3415,12814,102,2,2,0,125.92,0,2,Low
3416,15866,102,2,45,0,230.52999999999994,0,2,Low
3417,13726,101,2,42,0,1079.6600000000003,0,2,Low
3418,15690,101,2,19,0,239.76000000000002,0,2,Low
3419,13276,153,2,30,0,590.93,0,2,Low
3420,12832,152,2,27,0,383.03000000000003,0,2,Low
3421,14067,153,2,52,0,374.69999999999993,0,2,Low
3422,14360,121,2,118,0,2128.23,0,2,Low
3423,16400,184,2,29,0,303.93,0,2,Low
3424,14208,184,2,10,0,151.73999999999998,0,2,Low
3425,13130,184,2,2,0,64.0,0,2,Low
3426,13210,154,2,22,0,353.47999999999996,0,2,Low
3427,13889,123,2,15,0,416.9,0,2,Low
3428,15488,123,2,2,0,91.32000000000001,0,2,Low
3429,18222,123,2,19,0,443.0,0,2,Low
3430,13244,123,2,27,0,121.74000000000001,0,2,Low
3431,13441,92,2,13,0,296.64000000000004,0,2,Low
3432,15652,92,2,21,0,337.74,0,2,Low
3433,16451,88,2,14,0,266.97,0,2,Low
3434,15216,88,2,2,0,96.6,0,2,Low
3435,15522,88,2,57,0,398.84,0,2,Low
3436,15343,88,2,21,0,364.5,0,2,Low
3437,14753,88,2,30,0,563.15,0,2,Low
3438,16959,88,2,7,0,117.35000000000001,0,2,Low
3439,18251,88,2,16,0,4314.719999999999,0,2,Low
3440,14333,182,2,19,0,351.45,0,2,Low
3441,17014,152,2,75,0,565.5799999999997,0,2,Low
3442,17666,181,2,18,0,728.1599999999999,0,2,Low
3443,13845,183,2,9,0,312.98,0,2,Low
3444,15837,183,2,24,0,391.97999999999996,0,2,Low
3445,13177,183,2,17,0,282.45,0,2,Low
3446,14317,183,2,24,0,508.58,0,2,Low
3447,13602,183,2,23,0,428.88999999999993,0,2,Low
3448,16895,183,2,69,0,219.13999999999996,0,2,Low
3449,13504,183,2,22,0,295.93,0,2,Low
3450,15264,183,2,23,0,393.74000000000007,0,2,Low
3451,16432,183,2,8,0,287.4,0,2,Low
3452,14518,183,2,16,0,174.37,0,2,Low
3453,15937,183,2,7,0,145.35,0,2,Low
3454,12923,183,2,29,0,176.97,0,2,Low
3455,15766,183,2,11,0,315.05999999999995,0,2,Low
3456,15300,183,2,28,0,496.4399999999999,0,2,Low
3457,13348,182,2,14,0,233.76,0,2,Low
3458,14792,153,2,4,0,0.0,0,2,Low
3459,17030,153,2,11,0,146.87,0,2,Low
3460,12420,153,2,29,0,600.3900000000001,0,2,Low
3461,12519,153,2,18,0,340.84,0,2,Low
3462,14138,120,2,47,0,982.3800000000005,0,2,Low
3463,13876,153,2,7,0,122.69999999999999,0,2,Low
3464,12740,153,2,27,0,427.5999999999999,0,2,Low
3465,13806,153,2,10,0,256.38,0,2,Low
3466,13419,153,2,16,0,221.05999999999995,0,2,Low
3467,13689,153,2,6,0,910.0,0,2,Low
3468,16104,91,2,29,0,302.36,0,2,Low
3469,13259,91,2,87,0,292.3199999999999,0,2,Low
3470,16248,91,2,7,0,152.94,0,2,Low
3471,15612,91,2,6,0,195.15,0,2,Low
3472,16595,91,2,85,0,360.1600000000003,0,2,Low
3473,13260,91,2,8,0,557.6200000000001,0,2,Low
3474,18088,91,2,39,0,167.66999999999996,0,2,Low
3475,16685,91,2,62,0,324.24,0,2,Low
3476,13193,91,2,29,0,117.88000000000001,0,2,Low
3477,14801,91,2,59,0,193.1399999999999,0,2,Low
3478,16380,91,2,32,0,1780.5900000000001,0,2,Low
3479,16921,91,2,60,0,169.79000000000005,0,2,Low
3480,17503,151,2,38,0,558.9599999999999,0,2,Low
3481,17668,120,2,15,0,347.74999999999994,0,2,Low
3482,16971,151,2,42,0,232.20999999999987,0,2,Low
3483,15275,120,2,42,0,609.1899999999998,0,2,Low
3484,18164,120,2,25,0,394.70000000000005,0,2,Low
3485,13318,119,2,20,0,640.76,0,2,Low
3486,16322,120,2,37,0,326.74999999999994,0,2,Low
3487,16602,121,2,32,0,494.7299999999999,0,2,Low
3488,15017,182,2,20,0,125.58000000000003,0,2,Low
3489,13532,182,2,66,0,210.30999999999983,0,2,Low
3490,16445,182,2,63,0,230.51000000000002,0,2,Low
3491,15156,119,2,55,0,961.4899999999999,0,2,Low
3492,16372,182,2,97,0,367.92999999999984,0,2,Low
3493,17608,182,2,59,0,193.42000000000007,0,2,Low
3494,12638,182,2,39,0,671.69,0,2,Low
3495,14174,182,2,26,0,134.46,0,2,Low
3496,14039,182,2,6,0,152.2,0,2,Low
3497,13040,182,2,43,0,676.9900000000001,0,2,Low
3498,15883,151,2,49,0,396.47999999999996,0,2,Low
3499,15526,182,2,4,0,148.44,0,2,Low
3500,17831,182,2,2,0,35.400000000000006,0,2,Low
3501,15025,182,2,72,0,377.01,0,2,Low
3502,12357,182,2,131,0,6207.669999999996,0,2,Low
3503,17761,152,2,19,0,712.78,0,2,Low
3504,15870,152,2,76,0,354.0899999999999,0,2,Low
3505,14080,152,2,4,0,45.599999999999994,0,2,Low
3506,17623,152,2,33,0,527.05,0,2,Low
3507,14929,151,2,11,0,223.88,0,2,Low
3508,13710,121,2,8,0,180.48000000000002,0,2,Low
3509,16732,121,2,28,0,603.7499999999998,0,2,Low
3510,17219,121,2,25,0,114.23,0,2,Low
3511,16505,121,2,4,0,777.6,0,2,Low
3512,15957,121,2,42,0,428.88999999999993,0,2,Low
3513,15043,121,2,3,0,537.0,0,2,Low
3514,18216,121,2,26,0,481.75,0,2,Low
3515,17022,121,2,7,0,71.0,0,2,Low
3516,15153,121,2,22,0,329.25,0,2,Low
3517,16751,90,2,25,0,1764.7199999999998,0,2,Low
3518,12893,90,2,34,0,188.14,0,2,Low
3519,17011,90,2,15,0,270.90000000000003,0,2,Low
3520,12532,90,2,16,0,349.83,0,2,Low
3521,17038,90,2,22,0,112.40000000000003,0,2,Low
3522,14968,90,2,37,0,147.59,0,2,Low
3523,16516,90,2,6,0,101.7,0,2,Low
3524,13522,90,2,5,0,125.80000000000001,0,2,Low
3525,15986,90,2,14,0,168.12,0,2,Low
3526,13992,90,2,5,0,76.8,0,2,Low
3527,14354,90,2,9,0,163.62,0,2,Low
3528,16953,90,2,1,0,20.8,0,2,Low
3529,15450,90,2,30,0,429.84,0,2,Low
3530,12558,120,2,22,0,2.6645352591003757e-14,0,2,Low
3531,12478,181,2,36,0,680.9900000000002,0,2,Low
3532,15992,181,2,3,0,41.989999999999995,0,2,Low
3533,15318,181,2,33,0,312.62,0,2,Low
3534,17914,181,2,80,0,336.4299999999999,0,2,Low
3535,16528,181,2,17,0,244.41,0,2,Low
3536,12442,181,2,12,0,172.06,0,2,Low
3537,16569,181,2,5,0,124.2,0,2,Low
3538,12650,181,2,20,0,314.44,0,2,Low
3539,14578,181,2,24,0,168.63,0,2,Low
3540,15195,151,2,1,0,3861.0,0,2,Low
3541,14087,151,2,70,0,181.66999999999996,0,2,Low
3542,14204,151,2,44,0,161.02999999999997,0,2,Low
3543,15471,151,2,77,0,469.47999999999985,0,2,Low
3544,13436,120,2,12,0,196.88999999999996,0,2,Low
3545,15520,120,2,18,0,343.49999999999994,0,2,Low
3546,13298,120,2,2,0,360.0,0,2,Low
3547,14569,120,2,12,0,227.39,0,2,Low
3548,12713,89,2,38,0,848.5499999999998,0,2,Low
3549,18074,697,0,13,0,489.6,0,0,Low
3550,13747,697,0,1,0,79.6,0,0,Low
3551,12791,697,0,2,0,192.60000000000002,0,0,Low
3552,17908,697,0,58,0,243.2799999999999,0,0,Low
3553,16583,697,0,14,0,233.45000000000002,0,0,Low
3554,17968,697,0,85,0,277.34999999999997,0,0,Low
3555,14729,697,0,71,0,313.48999999999995,0,0,Low
3556,14237,697,0,9,0,161.00000000000003,0,0,Low
3557,15350,697,0,5,0,115.65,0,0,Low
3558,15922,666,0,12,0,363.6000000000001,0,0,Low
3559,15165,697,0,27,0,487.75,0,0,Low
3560,17643,697,0,8,0,101.55000000000001,0,0,Low
3561,16274,697,0,67,0,357.94999999999993,0,0,Low
3562,14142,697,0,22,0,311.81000000000006,0,0,Low
3563,13065,697,0,14,0,205.85999999999999,0,0,Low
3564,18011,696,0,28,0,102.79,0,0,Low
3565,17732,666,0,18,0,303.97,0,0,Low
3566,12855,666,0,3,0,38.1,0,0,Low
3567,17855,666,0,17,0,208.96999999999997,0,0,Low
3568,17925,666,0,1,0,244.08,0,0,Low
3569,13108,666,0,10,0,350.05999999999995,0,0,Low
3570,15070,666,0,1,0,106.2,0,0,Low
3571,15923,666,0,21,0,127.08000000000003,0,0,Low
3572,16752,666,0,9,0,207.5,0,0,Low
3573,16510,666,0,13,0,248.10000000000002,0,0,Low
3574,17976,666,0,65,0,353.18999999999994,0,0,Low
3575,16781,454,0,19,0,294.65,0,0,Low
3576,17547,666,0,2,0,-11.8,0,0,Low
3577,13958,666,0,5,0,-102.45,0,0,Low
3578,16995,666,0,1,0,-1.25,0,0,Low
3579,13011,665,0,3,0,50.550000000000004,0,0,Low
3580,16754,665,0,2,0,2002.4,0,0,Low
3581,14576,665,0,1,0,35.400000000000006,0,0,Low
3582,12738,665,0,11,0,155.35,0,0,Low
3583,14213,638,0,5,0,-1192.2000000000003,0,0,Low
3584,12686,638,0,7,0,89.14,0,0,Low
3585,14679,638,0,1,0,-2.55,0,0,Low
3586,13370,485,0,44,0,721.3200000000003,0,0,Low
3587,17967,638,0,48,0,123.07000000000002,0,0,Low
3588,14589,638,0,3,0,39.75,0,0,Low
3589,16926,638,0,14,0,230.25000000000003,0,0,Low
3590,12725,638,0,24,0,427.79999999999995,0,0,Low
3591,14813,577,0,30,0,155.42999999999998,0,0,Low
3592,15332,485,0,35,0,1661.06,0,0,Low
3593,15221,485,0,11,0,114.10000000000001,0,0,Low
3594,15880,577,0,106,0,313.28,0,0,Low
3595,16718,577,0,45,0,623.7500000000002,0,0,Low
3596,16858,485,0,13,0,345.8900000000001,0,0,Low
3597,15899,546,0,4,0,56.25,0,0,Low
3598,18113,546,0,1,0,76.32000000000001,0,0,Low
3599,17860,546,0,58,0,252.79999999999998,0,0,Low
3600,16658,546,0,8,0,123.24,0,0,Low
3601,16138,546,0,1,0,-7.95,0,0,Low
3602,18119,516,0,30,0,181.11999999999998,0,0,Low
3603,13786,516,0,7,0,230.4,0,0,Low
3604,15180,516,0,6,0,87.5,0,0,Low
3605,13807,516,0,7,0,112.6,0,0,Low
3606,16125,516,0,13,0,289.35,0,0,Low
3607,14821,485,0,2,0,48.800000000000004,0,0,Low
3608,12441,485,0,11,0,173.55,0,0,Low
3609,16893,485,0,45,0,145.93000000000004,0,0,Low
3610,16679,485,0,3,0,129.75,0,0,Low
3611,12870,485,0,2,0,-14.899999999999999,0,0,Low
3612,13270,485,0,1,0,590.0,0,0,Low
3613,15347,485,0,5,0,201.59999999999997,0,0,Low
3614,16252,485,0,21,0,-295.09000000000003,0,0,Low
3615,14932,454,0,17,0,363.53,0,0,Low
3616,14355,454,0,11,0,174.4,0,0,Low
3617,16065,454,0,74,0,372.0900000000001,0,0,Low
3618,15945,454,0,2,0,181.0,0,0,Low
3619,17978,454,0,12,0,300.91999999999996,0,0,Low
3620,16795,454,0,66,0,414.88000000000005,0,0,Low
3621,16579,454,0,1,0,-30.599999999999998,0,0,Low
3622,17456,454,0,17,0,249.85999999999999,0,0,Low
3623,17307,454,0,1,0,-152.64000000000001,0,0,Low
3624,12605,454,0,3,0,-7.5,0,0,Low
3625,16250,262,1,24,0,389.44000000000005,0,1,Low
3626,18085,331,1,29,0,689.95,0,1,Low
3627,14594,301,1,53,0,379.82999999999987,0,1,Low
3628,14496,342,1,19,0,538.8100000000001,0,1,Low
3629,16835,277,1,10,0,180.85000000000002,0,1,Low
3630,16546,291,1,31,0,-95.92999999999981,0,1,Low
3631,13402,246,1,39,0,621.2300000000002,0,1,Low
3632,13295,360,1,11,0,197.95,0,1,Low
3633,16634,339,1,9,0,217.9,0,1,Low
3634,18239,219,1,88,0,1561.6099999999997,0,1,Low
3635,14865,301,1,4,0,52.2,0,1,Low
3636,16883,218,1,38,0,276.72999999999996,0,1,Low
3637,14396,214,1,73,0,487.99,0,1,Low
3638,17062,314,1,71,0,534.4699999999999,0,1,Low
3639,13506,313,1,29,0,452.82000000000005,0,1,Low
3640,16402,265,1,60,0,299.59999999999997,0,1,Low
3641,15894,254,1,41,0,263.54999999999995,0,1,Low
3642,17691,358,1,19,0,290.40000000000003,0,1,Low
3643,13497,310,1,20,0,321.04999999999995,0,1,Low
3644,17223,311,1,49,0,426.78999999999985,0,1,Low
3645,13495,233,1,52,0,1990.1199999999994,0,1,Low
3646,14850,342,1,22,0,278.15000000000003,0,1,Low
3647,13963,252,1,35,0,664.54,0,1,Low
3648,15018,220,1,32,0,456.26,0,1,Low
3649,14176,298,1,32,0,574.0,0,1,Low
3650,15353,255,1,63,0,777.02,0,1,Low
3651,13173,212,1,43,0,353.65000000000003,0,1,Low
3652,15973,236,1,6,0,99.77,0,1,Low
3653,17722,245,1,120,0,2380.6399999999994,0,1,Low
3654,15032,257,1,55,0,4464.0999999999985,0,1,Low
3655,18269,359,1,8,0,138.89999999999998,0,1,Low
3656,13649,257,1,23,0,346.6000000000001,0,1,Low
3657,17999,302,1,93,0,382.05999999999995,0,1,Low
3658,18071,258,1,25,0,453.0,0,1,Low
3659,12797,361,1,17,0,194.18,0,1,Low
3660,13369,355,1,19,0,263.75000000000006,0,1,Low
3661,14479,254,1,18,0,316.24999999999994,0,1,Low
3662,17816,214,1,17,0,36.55999999999999,0,1,Low
3663,17646,249,1,54,0,995.6599999999997,0,1,Low
3664,12872,327,1,66,0,599.9699999999998,0,1,Low
3665,16499,361,1,22,0,319.1,0,1,Low
3666,15279,355,1,21,0,277.40999999999997,0,1,Low
3667,16163,225,1,7,0,441.6000000000001,0,1,Low
3668,17880,424,1,26,0,458.91999999999985,0,1,Low
3669,14082,424,1,29,0,182.24999999999997,0,1,Low
3670,17912,311,1,40,0,295.61000000000007,0,1,Low
3671,15723,424,1,41,0,203.1,0,1,Low
3672,14256,255,1,54,0,935.06,0,1,Low
3673,15881,313,1,32,0,438.24,0,1,Low
3674,16727,424,1,46,0,272.81999999999994,0,1,Low
3675,16565,424,1,3,0,173.7,0,1,Low
3676,15503,363,1,70,0,147.09000000000003,0,1,Low
3677,17251,363,1,39,0,283.28,0,1,Low
3678,15224,359,1,16,0,310.47999999999996,0,1,Low
3679,16367,302,1,130,0,804.4899999999994,0,1,Low
3680,14413,363,1,23,0,122.7,0,1,Low
3681,18004,363,1,40,0,169.46999999999997,0,1,Low
3682,16665,363,1,9,0,135.4,0,1,Low
3683,15454,363,1,25,0,179.10000000000002,0,1,Low
3684,17618,220,1,78,0,971.5800000000002,0,1,Low
3685,15361,362,1,7,0,418.9200000000001,0,1,Low
3686,17990,237,1,29,0,630.84,0,1,Low
3687,17303,362,1,53,0,250.03999999999994,0,1,Low
3688,17524,362,1,6,0,145.0,0,1,Low
3689,17890,323,1,94,0,602.0900000000005,0,1,Low
3690,13948,361,1,3,0,101.99999999999999,0,1,Low
3691,13008,324,1,15,0,178.47,0,1,Low
3692,14206,240,1,21,0,308.25999999999993,0,1,Low
3693,16202,361,1,18,0,365.27000000000004,0,1,Low
3694,18141,361,1,1,0,-35.400000000000006,0,1,Low
3695,16262,361,1,3,0,-31.65,0,1,Low
3696,16812,361,1,15,0,479.3500000000001,0,1,Low
3697,14150,243,1,26,0,658.6400000000001,0,1,Low
3698,17525,360,1,9,0,422.70000000000005,0,1,Low
3699,13221,241,1,66,0,847.4100000000001,0,1,Low
3700,17551,360,1,43,0,306.84,0,1,Low
3701,18050,360,1,5,0,74.4,0,1,Low
3702,12666,360,1,2,0,-227.44,0,1,Low
3703,15456,341,1,60,0,447.2200000000001,0,1,Low
3704,17752,360,1,1,0,80.64,0,1,Low
3705,12577,243,1,148,0,595.4000000000003,0,1,Low
3706,13829,360,1,1,0,-102.0,0,1,Low
3707,17820,338,1,5,0,-24.049999999999997,0,1,Low
3708,17496,359,1,10,0,271.04999999999995,0,1,Low
3709,15246,239,1,33,0,514.1500000000001,0,1,Low
3710,15789,359,1,25,0,351.3,0,1,Low
3711,17580,313,1,45,0,215.72000000000003,0,1,Low
3712,14777,212,1,3,0,-17.45,0,1,Low
3713,15759,219,1,7,0,253.04000000000002,0,1,Low
3714,14373,359,1,4,0,76.55,0,1,Low
3715,18176,354,1,33,0,448.65,0,1,Low
3716,13874,358,1,18,0,540.45,0,1,Low
3717,12551,358,1,10,0,168.0,0,1,Low
3718,15204,358,1,9,0,316.58000000000004,0,1,Low
3719,15160,358,1,4,0,158.16000000000003,0,1,Low
3720,13033,358,1,11,0,190.54999999999998,0,1,Low
3721,17343,356,1,17,0,193.63999999999996,0,1,Low
3722,18256,355,1,4,0,-50.1,0,1,Low
3723,12377,316,1,77,0,1628.1199999999997,0,1,Low
3724,12944,243,1,30,0,604.51,0,1,Low
3725,14119,355,1,1,0,-19.9,0,1,Low
3726,15460,355,1,58,0,216.76,0,1,Low
3727,16270,354,1,54,0,1141.2399999999996,0,1,Low
3728,12515,354,1,16,0,383.7,0,1,Low
3729,12734,353,1,4,0,110.39999999999999,0,1,Low
3730,17239,313,1,16,0,379.95000000000005,0,1,Low
3731,14532,237,1,64,0,932.8499999999997,0,1,Low
3732,15562,352,1,1,0,134.55,0,1,Low
3733,13922,352,1,7,0,172.24999999999997,0,1,Low
3734,12585,223,1,97,0,1982.809999999999,0,1,Low
3735,13304,352,1,21,0,300.4199999999999,0,1,Low
3736,16282,253,1,11,0,168.3,0,1,Low
3737,15661,223,1,5,0,309.8,0,1,Low
3738,15266,223,1,6,0,119.30000000000001,0,1,Low
3739,15464,223,1,157,0,1048.8500000000006,0,1,Low
3740,13284,323,1,14,0,196.15,0,1,Low
3741,15447,331,1,9,0,155.17,0,1,Low
3742,16315,331,1,14,0,226.37,0,1,Low
3743,15510,331,1,1,0,250.0,0,1,Low
3744,12672,330,1,10,0,225.9,0,1,Low
3745,13385,330,1,35,0,534.5700000000002,0,1,Low
3746,15213,319,1,25,0,325.04999999999995,0,1,Low
3747,18106,330,1,39,0,430.6999999999999,0,1,Low
3748,15316,327,1,1,0,165.0,0,1,Low
3749,12673,242,1,42,0,610.52,0,1,Low
3750,14238,327,1,8,0,146.85,0,1,Low
3751,13859,327,1,28,0,201.16,0,1,Low
3752,18212,327,1,43,0,248.41999999999993,0,1,Low
3753,18233,326,1,1,0,440.0,0,1,Low
3754,14242,235,1,16,0,280.55,0,1,Low
3755,12346,326,1,2,0,0.0,0,1,Low
3756,13898,326,1,12,0,155.93,0,1,Low
3757,16997,283,1,12,0,702.0,0,1,Low
3758,15395,326,1,7,0,107.45000000000002,0,1,Low
3759,13693,326,1,4,0,-32.0,0,1,Low
3760,17708,218,1,35,0,267.08000000000004,0,1,Low
3761,14090,325,1,1,0,76.32000000000001,0,1,Low
3762,14779,251,1,41,0,386.1499999999999,0,1,Low
3763,15262,324,1,10,0,178.95000000000002,0,1,Low
3764,17862,324,1,11,0,330.9,0,1,Low
3765,12402,324,1,11,0,225.6,0,1,Low
3766,15422,324,1,6,0,97.7,0,1,Low
3767,14770,233,1,52,0,876.4199999999997,0,1,Low
3768,15174,323,1,11,0,135.75,0,1,Low
3769,16387,323,1,4,0,94.36,0,1,Low
3770,17277,228,1,69,0,1065.3500000000001,0,1,Low
3771,17094,318,1,15,0,270.19999999999993,0,1,Low
3772,12970,301,1,151,0,452.23999999999995,0,1,Low
3773,17714,321,1,10,0,153.0,0,1,Low
3774,15167,321,1,41,0,162.99999999999997,0,1,Low
3775,14068,321,1,24,0,265.85,0,1,Low
3776,14368,320,1,8,0,155.00000000000003,0,1,Low
3777,12559,311,1,22,0,536.2099999999999,0,1,Low
3778,14782,320,1,6,0,200.10000000000002,0,1,Low
3779,14439,320,1,32,0,2661.24,0,1,Low
3780,15820,320,1,17,0,206.98000000000002,0,1,Low
3781,13551,320,1,4,0,91.80000000000001,0,1,Low
3782,15052,320,1,30,0,215.78,0,1,Low
